X,Y,dow
389499,6679954,4.0
389998,6679940,4.0
390050,6679956,4.0
390050,6679956,4.0
390431,6679979,4.0
390542,6679969,4.0
390937,6679894,4.0
391629,6679329,4.0
391692,6679274,4.0
392229,6678666,4.0
392440,6678569,4.0
392456,6678564,4.0
392425,6678587,4.0
392478,6678572,4.0
392541,6678554,4.0
392570,6678546,4.0
393432,6678245,4.0
393696,6677843,4.0
393640,6677803,4.0
393770,6677379,4.0
393767,6677353,4.0
393816,6677224,4.0
393876,6676979,4.0
393894,6676891,4.0
393909,6676773,4.0
393980,6676685,4.0
393984,6676673,4.0
375278,6671888,4.0
375068,6676818,4.0
308921,6673210,4.0
312381,6676168,4.0
367775,6679306,4.0
345388,6692168,4.0
344165,6694789,4.0
342046,6696124,4.0
296350,6699150,4.0
284598,6701409,4.0
280890,6700323,4.0
268408,6704353,4.0
248987,6706559,4.0
308495,6667875,4.0
301415,6666731,4.0
347186,6665303,4.0
346997,6666209,4.0
342231,6681509,4.0
343349,6679245,4.0
382240,6678573,4.0
382197,6678651,4.0
378538,6684202,4.0
376462,6687009,4.0
375637,6687426,4.0
372878,6689141,4.0
362848,6697012,4.0
361464,6698006,4.0
356161,6703150,4.0
346485,6712965,4.0
335547,6707677,4.0
335239,6707565,4.0
380326,6701041,4.0
380968,6705051,4.0
381922,6708961,4.0
380422,6715721,4.0
380018,6725713,4.0
376550,6733891,4.0
372247,6743591,4.0
367604,6753806,4.0
365824,6758246,4.0
332603,6804987,4.0
327206,6812209,4.0
378756,6692965,4.0
376484,6695277,4.0
375852,6696131,4.0
375628,6696573,4.0
371549,6705965,4.0
369843,6710490,4.0
369471,6710906,4.0
364194,6716642,4.0
362347,6730416,4.0
351202,6714978,4.0
387235,6685803,4.0
387664,6687510,4.0
388981,6686570,4.0
383382,6699127,4.0
385593,6697881,4.0
386937,6698451,4.0
394885,6683963,4.0
395089,6686006,4.0
395258,6686846,4.0
395617,6687955,4.0
396628,6691464,4.0
396940,6700026,4.0
401855,6715352,4.0
402847,6717203,4.0
407513,6722855,4.0
408154,6723727,4.0
409836,6726657,4.0
412780,6732276,4.0
418198,6746447,4.0
418595,6748614,4.0
418812,6750078,4.0
419229,6751195,4.0
428802,6764318,4.0
431208,6766225,4.0
391010,6697243,4.0
391718,6698050,4.0
397831,6705227,4.0
407433,6705517,4.0
395922,6696653,4.0
416209,6688456,4.0
416215,6688427,4.0
411250,6706542,4.0
416099,6738208,4.0
426948,6758602,4.0
426337,6756904,4.0
425919,6756439,4.0
425875,6756241,4.0
427765,6752850,4.0
432344,6737225,4.0
394921,6677212,4.0
410967,6687205,4.0
411842,6687797,4.0
413544,6688852,4.0
421033,6693530,4.0
424896,6695675,4.0
425358,6695701,4.0
425382,6695707,4.0
425673,6695819,4.0
439690,6706984,4.0
466452,6705309,4.0
494874,6707816,4.0
498618,6711867,4.0
513702,6713459,4.0
448726,6735677,4.0
444932,6733664,4.0
444995,6733670,4.0
454195,6708392,4.0
245207,6702329,4.0
243997,6700059,4.0
244237,6698139,4.0
243256,6696971,4.0
238787,6693937,4.0
225703,6683487,4.0
220978,6681823,4.0
220036,6681334,4.0
214453,6682671,4.0
261634,6693097,4.0
261747,6693257,4.0
261313,6705464,4.0
261705,6702930,4.0
261294,6706096,4.0
261687,6707101,4.0
283787,6680442,4.0
282482,6679878,4.0
267346,6677979,4.0
260357,6675360,4.0
235612,6712465,4.0
234498,6712526,4.0
297476,6689795,4.0
310876,6682663,4.0
312600,6681541,4.0
320074,6676936,4.0
226262,6713157,4.0
225818,6712975,4.0
223629,6713220,4.0
223538,6713211,4.0
219174,6710424,4.0
219192,6709938,4.0
325121,6792849,4.0
325156,6794871,4.0
325201,6794983,4.0
325225,6795041,4.0
325562,6797068,4.0
230935,6719697,4.0
228783,6721439,4.0
228279,6722066,4.0
223752,6728129,4.0
222395,6729885,4.0
217184,6734920,4.0
216922,6734901,4.0
216453,6734857,4.0
206246,6727384,4.0
200830,6726557,4.0
198922,6724637,4.0
191746,6725528,4.0
206439,6739719,4.0
205831,6739601,4.0
205201,6739329,4.0
199518,6761417,4.0
198275,6758217,4.0
198230,6758112,4.0
197579,6752538,4.0
197697,6752484,4.0
198564,6749656,4.0
202734,6730449,4.0
203693,6728164,4.0
249793,6729473,4.0
249792,6729656,4.0
251071,6744452,4.0
251334,6745169,4.0
251508,6745599,4.0
251694,6768522,4.0
232431,6797380,4.0
233139,6797331,4.0
277117,6754277,4.0
273850,6756788,4.0
273735,6756862,4.0
249189,6759239,4.0
247248,6759766,4.0
241511,6768189,4.0
253295,6776757,4.0
244736,6715683,4.0
282458,6701322,4.0
276553,6715233,4.0
274192,6717982,4.0
303142,6779072,4.0
307661,6777190,4.0
280929,6769847,4.0
297322,6766656,4.0
285474,6814087,4.0
288527,6819368,4.0
291081,6822659,4.0
296019,6839651,4.0
281696,6805242,4.0
288215,6785114,4.0
289340,6825349,4.0
284946,6829019,4.0
267010,6836665,4.0
265975,6837297,4.0
273168,6861620,4.0
225350,6870854,4.0
208757,6844856,4.0
267599,6894314,4.0
303468,6851134,4.0
330343,6708959,4.0
330208,6709027,4.0
312892,6738204,4.0
316906,6742517,4.0
319292,6762541,4.0
315251,6775855,4.0
379662,6746804,4.0
378949,6750886,4.0
420959,6761955,4.0
421760,6761324,4.0
290679,6806212,4.0
307137,6803128,4.0
320426,6800593,4.0
336299,6784473,4.0
332901,6785292,4.0
334636,6794692,4.0
341981,6817354,4.0
342176,6818211,4.0
433199,6778209,4.0
438338,6777004,4.0
442322,6775601,4.0
418908,6787454,4.0
314758,6876150,4.0
322313,6866970,4.0
341966,6818837,4.0
353757,6870914,4.0
370876,6879688,4.0
492938,6706916,4.0
497279,6709432,4.0
484128,6741389,4.0
481682,6743855,4.0
442592,6775308,4.0
451935,6772167,4.0
456219,6772244,4.0
457193,6772047,4.0
467170,6769263,4.0
486388,6761661,4.0
493746,6811186,4.0
482988,6768485,4.0
497100,6733653,4.0
487589,6749637,4.0
507476,6773336,4.0
516459,6774372,4.0
529859,6766756,4.0
514414,6801536,4.0
493615,6809289,4.0
533212,6745011,4.0
562032,6755991,4.0
561812,6754751,4.0
561504,6753400,4.0
553964,6735747,4.0
559388,6777553,4.0
538980,6785300,4.0
435733,6821979,4.0
456856,6844202,4.0
546943,6861432,4.0
576603,6856397,4.0
486848,6885702,4.0
530583,6902013,4.0
533256,6899659,4.0
542914,6894489,4.0
569656,6878779,4.0
573114,6876247,4.0
558524,6908446,4.0
563244,6906761,4.0
598152,6868938,4.0
599720,6866625,4.0
619628,6876909,4.0
601076,6916830,4.0
610298,6921387,4.0
621634,6934039,4.0
621772,6936694,4.0
649407,6923788,4.0
654938,6887831,4.0
672441,6904029,4.0
675475,6911838,4.0
673580,6916341,4.0
672365,6922259,4.0
703865,6952799,4.0
623071,6962956,4.0
613864,6966797,4.0
620664,6972056,4.0
636967,6999895,4.0
642186,7002594,4.0
664733,6962407,4.0
667079,6978403,4.0
653552,7033536,4.0
528689,6967731,4.0
528288,6968081,4.0
526817,6968642,4.0
526484,6968369,4.0
513457,6969427,4.0
503709,6972395,4.0
481098,6980842,4.0
530665,6963473,4.0
534744,6991955,4.0
476680,7015039,4.0
452471,7059031,4.0
484776,7043046,4.0
480528,7059258,4.0
511849,7043480,4.0
561181,6977404,4.0
562117,6988249,4.0
567825,6993968,4.0
567254,6993650,4.0
560071,6995012,4.0
572628,6998074,4.0
586894,6976752,4.0
526740,7025206,4.0
464441,6861365,4.0
478661,6872267,4.0
386514,6921763,4.0
405039,6925531,4.0
412060,6929289,4.0
415633,6929592,4.0
423618,6920362,4.0
421123,6925673,4.0
403244,6948292,4.0
435992,6904153,4.0
436041,6904184,4.0
437498,6905534,4.0
438732,6908073,4.0
440085,6909275,4.0
440926,6911060,4.0
444113,6921975,4.0
440113,6913335,4.0
438717,6915707,4.0
434068,6917970,4.0
433932,6917922,4.0
433908,6917922,4.0
449864,6905689,4.0
441860,6932249,4.0
434687,6941820,4.0
409794,6972672,4.0
408920,6980515,4.0
236620,6921574,4.0
240188,6893372,4.0
231210,6904961,4.0
268782,6936269,4.0
293764,6942376,4.0
234345,7000811,4.0
219643,6988788,4.0
214575,6983321,4.0
208223,6980119,4.0
203520,6942946,4.0
211424,6939767,4.0
208367,6940419,4.0
208341,6940261,4.0
250733,6959370,4.0
245814,6961133,4.0
243349,6960952,4.0
305785,6920054,4.0
296070,6945872,4.0
294595,6948763,4.0
289289,6961696,4.0
313922,6964692,4.0
322759,6964650,4.0
366279,6976264,4.0
284815,6958540,4.0
321660,6978479,4.0
329143,6989095,4.0
356710,6975642,4.0
233693,7001898,4.0
232809,7003482,4.0
239749,7003954,4.0
255417,7003813,4.0
285468,7002940,4.0
229652,7008380,4.0
228001,7010711,4.0
228166,7011412,4.0
228245,7013788,4.0
222717,7020549,4.0
255133,7009856,4.0
295587,7025954,4.0
294184,7056853,4.0
298144,7052271,4.0
311132,7023006,4.0
284849,7051779,4.0
312731,7062352,4.0
313392,7062373,4.0
279157,7055003,4.0
282979,7058314,4.0
290061,7075983,4.0
292204,7082135,4.0
306269,7084576,4.0
306281,7084584,4.0
307575,7085206,4.0
311042,7085842,4.0
311063,7085849,4.0
338212,7044551,4.0
328900,7031378,4.0
358698,7040412,4.0
308754,7084017,4.0
325568,7086400,4.0
428994,7029342,4.0
419359,7011047,4.0
383058,7128260,4.0
376827,7149927,4.0
393934,7145503,4.0
393791,7145534,4.0
398535,7147210,4.0
400066,7148843,4.0
406182,7108501,4.0
499871,7170997,4.0
545905,7211810,4.0
556144,7271373,4.0
386052,7179160,4.0
430015,7204748,4.0
429825,7204661,4.0
429092,7204094,4.0
423122,7201643,4.0
428943,7199526,4.0
419059,7206879,4.0
394343,7212997,4.0
466985,7129978,4.0
467400,7108477,4.0
500287,7202893,4.0
430332,7198935,4.0
429575,7203864,4.0
429457,7204107,4.0
429357,7204563,4.0
427698,7208231,4.0
422951,7224205,4.0
422602,7227239,4.0
422719,7228723,4.0
423348,7227659,4.0
444035,7237850,4.0
450995,7283849,4.0
425889,7244971,4.0
551992,7105589,4.0
568352,7144543,4.0
555791,7120533,4.0
563119,7108107,4.0
563961,7103555,4.0
590073,7116768,4.0
622121,7113270,4.0
383787,7300845,4.0
370305,7298405,4.0
432096,7305304,4.0
404120,7333785,4.0
371965,7372630,4.0
384614,7378569,4.0
478935,7311743,4.0
498597,7310947,4.0
534045,7325339,4.0
509689,7362010,4.0
573519,7412663,4.0
500856,7441867,4.0
303522,6652166,4.0
289841,6668389,4.0
303563,6663856,4.0
310801,6656673,4.0
311958,6656257,4.0
333225,6686050,4.0
328931,6690805,4.0
338127,6691938,4.0
324525,6653638,4.0
340803,6685159,4.0
368233,6672178,4.0
362849,6676421,4.0
360610,6677884,4.0
358685,6679004,4.0
341980,6674353,4.0
335719,6675442,4.0
333852,6675003,4.0
359268,6680779,4.0
357733,6666135,4.0
355141,6662817,4.0
353006,6703203,4.0
333200,6711055,4.0
380521,6704419,4.0
377427,6709158,4.0
376874,6710684,4.0
375806,6704860,4.0
382953,6708048,4.0
379618,6722455,4.0
374859,6722070,4.0
390805,6724875,4.0
393880,6705433,4.0
397531,6729973,4.0
403002,6731964,4.0
401911,6739682,4.0
396468,6704892,4.0
405880,6727350,4.0
403516,6732972,4.0
403088,6734662,4.0
402577,6735977,4.0
402524,6709290,4.0
403839,6709872,4.0
406308,6696985,4.0
398584,6692432,4.0
400969,6692969,4.0
404724,6694566,4.0
421305,6695486,4.0
420924,6693321,4.0
425378,6695694,4.0
425234,6694815,4.0
424021,6693646,4.0
423364,6692488,4.0
422711,6691566,4.0
429018,6686593,4.0
429113,6693275,4.0
442219,6700999,4.0
426951,6698381,4.0
426931,6700430,4.0
434725,6718453,4.0
422829,6726928,4.0
427755,6735806,4.0
428050,6737482,4.0
431201,6742294,4.0
432726,6743959,4.0
235333,6684674,4.0
277266,6671962,4.0
283240,6697323,4.0
247183,6663219,4.0
265739,6681438,4.0
288086,6679152,4.0
309728,6691487,4.0
221707,6730705,4.0
216782,6718850,4.0
218329,6718838,4.0
218898,6713847,4.0
212539,6718772,4.0
220845,6737180,4.0
210990,6742827,4.0
240779,6725696,4.0
242320,6727722,4.0
226583,6738120,4.0
244846,6753061,4.0
231662,6741746,4.0
237480,6778218,4.0
247641,6783188,4.0
246403,6788227,4.0
224449,6803321,4.0
229987,6800937,4.0
231921,6794260,4.0
210874,6795904,4.0
208367,6798094,4.0
245312,6711105,4.0
245744,6707579,4.0
266868,6725594,4.0
268350,6737277,4.0
268337,6737296,4.0
266302,6739696,4.0
272413,6736372,4.0
261379,6738330,4.0
277699,6745663,4.0
290698,6761858,4.0
289323,6777919,4.0
258101,6708776,4.0
258295,6709109,4.0
259196,6709685,4.0
276611,6713656,4.0
276779,6704623,4.0
264838,6705979,4.0
288132,6701687,4.0
295718,6707297,4.0
289146,6708703,4.0
289387,6711924,4.0
311890,6701596,4.0
226999,6821588,4.0
233863,6813865,4.0
248681,6800143,4.0
250394,6800261,4.0
306400,6818896,4.0
308585,6820083,4.0
290869,6798315,4.0
286694,6806633,4.0
226623,6821604,4.0
226411,6821948,4.0
292504,6853557,4.0
223729,6832131,4.0
256569,6884391,4.0
315874,6836370,4.0
301319,6903357,4.0
321318,6733831,4.0
315530,6745578,4.0
306249,6754672,4.0
346500,6737404,4.0
346499,6737401,4.0
355274,6723847,4.0
322759,6773488,4.0
381005,6728380,4.0
381084,6728039,4.0
324900,6784285,4.0
360640,6762155,4.0
362394,6751144,4.0
380299,6740002,4.0
310382,6779750,4.0
319436,6801849,4.0
319795,6799047,4.0
318251,6798110,4.0
294330,6785447,4.0
301434,6790011,4.0
301372,6808898,4.0
304396,6813611,4.0
307407,6807825,4.0
310440,6805354,4.0
297740,6841991,4.0
324858,6819550,4.0
315464,6814058,4.0
326100,6801438,4.0
327934,6800367,4.0
329277,6799640,4.0
359039,6773802,4.0
442254,6757511,4.0
411602,6780430,4.0
383092,6810025,4.0
380739,6781985,4.0
377922,6841215,4.0
347092,6846493,4.0
343971,6818059,4.0
358235,6856062,4.0
368480,6864354,4.0
327873,6818701,4.0
517654,6709620,4.0
529907,6710248,4.0
483609,6710233,4.0
461563,6736848,4.0
498670,6745105,4.0
500732,6737240,4.0
583895,6769002,4.0
591396,6784281,4.0
591397,6784294,4.0
652161,6850738,4.0
629007,6815727,4.0
613694,6828904,4.0
522343,6816653,4.0
522659,6816561,4.0
521904,6869145,4.0
641808,6942283,4.0
642120,6941956,4.0
535500,6958184,4.0
527377,6969080,4.0
552328,6999199,4.0
561337,6987460,4.0
576171,6986159,4.0
532816,7013277,4.0
559775,7018204,4.0
523977,7061348,4.0
478681,7068991,4.0
433159,6895664,4.0
433508,6895132,4.0
438483,6901554,4.0
438487,6901407,4.0
431166,6918169,4.0
413302,6947880,4.0
442211,6922397,4.0
444375,6935465,4.0
418576,6962211,4.0
423728,6979280,4.0
214036,6905992,4.0
208568,6904278,4.0
208036,6903954,4.0
206649,6902216,4.0
203590,6895002,4.0
220474,6935082,4.0
210507,6918023,4.0
225605,7003723,4.0
301213,6987354,4.0
304348,6984878,4.0
284159,6977567,4.0
314688,6986014,4.0
336139,6987854,4.0
231674,7004667,4.0
265410,6991528,4.0
216960,7022208,4.0
212391,7018456,4.0
240627,7015271,4.0
275034,7048986,4.0
274285,7029747,4.0
329682,7104015,4.0
356986,7123373,4.0
401785,7093793,4.0
414804,7146973,4.0
429828,7207768,4.0
429828,7207776,4.0
429082,7207706,4.0
428840,7207678,4.0
428503,7207641,4.0
433320,7189335,4.0
453087,7186639,4.0
430773,7212408,4.0
440359,7203058,4.0
448140,7193125,4.0
423471,7230927,4.0
630771,7321353,4.0
609267,7340502,4.0
483802,7159583,4.0
517681,7169855,4.0
517363,7176991,4.0
565399,7167059,4.0
647066,7172465,4.0
594938,7195455,4.0
421580,7533445,4.0
554187,7483507,4.0
288445,6656425,4.0
279617,6669366,4.0
311656,6653032,4.0
320098,6666693,4.0
315120,6691931,4.0
325341,6708647,4.0
333156,6660941,4.0
333207,6660810,4.0
342584,6720059,4.0
341478,6685513,4.0
352209,6686578,4.0
346572,6717586,4.0
358315,6663351,4.0
355367,6674253,4.0
359076,6669961,4.0
359119,6670054,4.0
357550,6674336,4.0
361434,6676587,4.0
364889,6670511,4.0
356709,6703863,4.0
367296,6675188,4.0
363490,6672251,4.0
364908,6674670,4.0
370830,6696346,4.0
377240,6716694,4.0
369722,6676493,4.0
378993,6696898,4.0
378712,6697989,4.0
379303,6719073,4.0
381469,6688152,4.0
382281,6688659,4.0
382327,6688775,4.0
382249,6691715,4.0
383355,6687626,4.0
384271,6688544,4.0
385328,6690666,4.0
384312,6692128,4.0
387255,6693721,4.0
392183,6694595,4.0
389776,6691954,4.0
390820,6692292,4.0
389480,6688299,4.0
390034,6692181,4.0
392860,6701115,4.0
396782,6683823,4.0
407765,6684529,4.0
408750,6682931,4.0
405458,6686889,4.0
402443,6695780,4.0
422862,6706779,4.0
428541,6689532,4.0
434958,6737524,4.0
432585,6686060,4.0
441110,6708486,4.0
448357,6716418,4.0
448380,6716463,4.0
456208,6720700,4.0
262435,6697367,4.0
265468,6693607,4.0
238217,6702078,4.0
245853,6709568,4.0
266211,6703907,4.0
285671,6709949,4.0
206172,6725755,4.0
232964,6717682,4.0
244717,6720265,4.0
250529,6720140,4.0
257348,6720484,4.0
294165,6723283,4.0
288982,6730088,4.0
201357,6742691,4.0
201003,6747225,4.0
215068,6732316,4.0
220921,6735734,4.0
227352,6734377,4.0
231288,6726375,4.0
247612,6735415,4.0
288420,6745816,4.0
196916,6760588,4.0
212513,6761699,4.0
216987,6761123,4.0
268848,6752304,4.0
278771,6749625,4.0
281983,6754814,4.0
280407,6759565,4.0
281357,6760243,4.0
284785,6762057,4.0
296578,6761446,4.0
207967,6789541,4.0
238101,6786408,4.0
245081,6781079,4.0
244413,6780108,4.0
235993,6800639,4.0
265069,6794345,4.0
263296,6795339,4.0
266835,6796561,4.0
280118,6792510,4.0
285399,6789106,4.0
212365,6804963,4.0
220932,6825415,4.0
228119,6815211,4.0
253143,6807110,4.0
276735,6811343,4.0
296043,6814334,4.0
285773,6844191,4.0
285255,6830298,4.0
297436,6835646,4.0
295345,6851907,4.0
291691,6869330,4.0
273519,6905096,4.0
274294,6905487,4.0
296329,6737904,4.0
299488,6756350,4.0
329505,6744942,4.0
358675,6733008,4.0
370919,6737327,4.0
356525,6746797,4.0
337262,6765379,4.0
323005,6773136,4.0
333776,6783954,4.0
319043,6777240,4.0
318045,6797162,4.0
311020,6807344,4.0
327522,6810022,4.0
373803,6754594,4.0
364722,6753896,4.0
346819,6807455,4.0
345486,6816095,4.0
408121,6802772,4.0
368455,6876626,4.0
368965,6889297,4.0
325934,6908749,4.0
460858,6736481,4.0
476467,6697809,4.0
479322,6768649,4.0
493087,6724740,4.0
492373,6725048,4.0
495244,6708129,4.0
510924,6752280,4.0
530601,6754225,4.0
564515,6744721,4.0
574008,6801466,4.0
597783,6806349,4.0
443155,6792816,4.0
444917,6816524,4.0
476252,6823525,4.0
486830,6826745,4.0
503961,6834164,4.0
537146,6853072,4.0
557370,6859052,4.0
509431,6855389,4.0
501365,6863426,4.0
558527,6903392,4.0
615146,6907961,4.0
631879,6945911,4.0
633707,6947060,4.0
638479,6947330,4.0
644015,6953137,4.0
621165,6975152,4.0
588033,7052945,4.0
606339,7051917,4.0
515153,7041035,4.0
517825,7043964,4.0
521292,6996713,4.0
528798,6959399,4.0
541184,6914043,4.0
538708,6918059,4.0
552650,6953662,4.0
567243,6939228,4.0
380998,6905012,4.0
384394,6923650,4.0
429362,6897602,4.0
422267,6901512,4.0
420107,6904664,4.0
430459,6889268,4.0
441151,6902315,4.0
441113,6901161,4.0
438614,6872484,4.0
452958,6845158,4.0
430382,6905701,4.0
429151,6908831,4.0
424516,6917259,4.0
436038,6905402,4.0
436021,6905411,4.0
434190,6907899,4.0
438734,6927523,4.0
439698,6979115,4.0
440632,7004444,4.0
258706,6931604,4.0
209177,6939243,4.0
207573,6939885,4.0
300802,6931729,4.0
229460,6939388,4.0
299730,6956948,4.0
268192,6958736,4.0
330984,6971348,4.0
286484,6972504,4.0
224645,6994883,4.0
253484,6995469,4.0
253413,6996046,4.0
300761,7002878,4.0
301014,7002828,4.0
240222,7014079,4.0
364059,7008248,4.0
285003,7034472,4.0
290243,7046893,4.0
284512,7067585,4.0
351433,7125006,4.0
352206,7057094,4.0
382240,7107650,4.0
384823,7087386,4.0
404180,7115770,4.0
421022,7113311,4.0
421422,7113895,4.0
401058,7089941,4.0
401495,7056270,4.0
473785,7114607,4.0
387978,7163793,4.0
431240,7198533,4.0
429250,7216067,4.0
435699,7224700,4.0
438616,7221405,4.0
464850,7212297,4.0
504850,7254029,4.0
527865,7125757,4.0
533037,7122083,4.0
580913,7097890,4.0
573827,7138515,4.0
606059,7173643,4.0
409895,7282672,4.0
369138,7324614,4.0
445798,7378498,4.0
475771,7385218,4.0
564470,7364997,4.0
375282,6676230,4.0
375185,6676038,4.0
369187,6678367,4.0
383612,6679461,4.0
383772,6679510,4.0
383602,6679350,4.0
382630,6682610,4.0
382307,6682565,4.0
394150,6683643,4.0
394466,6684061,4.0
395883,6691218,4.0
376129,6683433,4.0
383043,6686419,4.0
387244,6685818,4.0
388146,6685366,4.0
388474,6685578,4.0
391180,6684459,4.0
394633,6683324,4.0
379169,6672238,4.0
375317,6672137,4.0
386276,6686036,4.0
386247,6686229,4.0
390132,6684728,4.0
396654,6681633,4.0
383845,6676442,4.0
381615,6679311,4.0
388375,6680067,4.0
386091,6679039,4.0
391601,6697946,4.0
387742,6687320,4.0
224839,6823528,4.0
222220,6827297,4.0
235360,6714567,4.0
234905,6715425,4.0
205986,6789830,4.0
220738,6828226,4.0
244292,6720870,4.0
245161,6712898,4.0
245159,6712899,4.0
225430,6824072,4.0
242912,6714818,4.0
219860,6829306,4.0
219860,6829306,4.0
219681,6829274,4.0
219667,6829273,4.0
241507,6710701,4.0
313777,6698707,4.0
309236,6727076,4.0
234258,6717662,4.0
288971,6702534,4.0
328006,6811644,4.0
327070,6813734,4.0
325490,6818931,4.0
338578,6820303,4.0
337759,6825751,4.0
426313,6756203,4.0
431395,6762323,4.0
331551,6819363,4.0
333463,6821232,4.0
317974,6829174,4.0
328804,6804203,4.0
345521,6776318,4.0
317110,6823667,4.0
481447,6749035,4.0
485539,6752333,4.0
492920,6707047,4.0
492908,6707044,4.0
493034,6706965,4.0
494322,6707451,4.0
496374,6708885,4.0
496538,6708978,4.0
556225,6766268,4.0
565300,6768443,4.0
599968,6860982,4.0
599924,6861008,4.0
640158,6945817,4.0
646252,6938152,4.0
543954,6909567,4.0
532294,6972989,4.0
433664,6899164,4.0
436377,6902185,4.0
436187,6902753,4.0
436186,6902755,4.0
436121,6902722,4.0
441416,6902136,4.0
433526,6907127,4.0
231707,7005085,4.0
230841,7006818,4.0
299660,6989969,4.0
229639,7005886,4.0
326270,6944865,4.0
289947,6970861,4.0
429635,7207723,4.0
429584,7212368,4.0
427237,7215136,4.0
430735,7198594,4.0
428067,7188683,4.0
533420,7121785,4.0
533422,7121786,4.0
442940,7375968,4.0
423279,6695981,4.0
206180,6789833,4.0
384584,6674135,4.0
385808,6671858,4.0
385034,6673449,4.0
384458,6674373,4.0
384344,6674480,4.0
384323,6674500,4.0
385541,6672238,4.0
385503,6672273,4.0
385018,6673478,4.0
385076,6673277,4.0
385328,6672646,4.0
384009,6674537,4.0
382791,6675130,4.0
382778,6675155,4.0
383652,6675137,4.0
383659,6675327,4.0
383660,6675314,4.0
383898,6674829,4.0
383549,6675913,4.0
383659,6675340,4.0
387306,6676028,4.0
386121,6671797,4.0
387534,6676842,4.0
386451,6671875,4.0
386671,6671922,4.0
386416,6671862,4.0
386862,6672326,4.0
387049,6675563,4.0
386838,6673324,4.0
386164,6671798,4.0
387320,6673877,4.0
387905,6674535,4.0
